"","Long","Lat","Snake_ID","Snake_Name","Time","Year","Location","UTM_E","UTM_N","Observers","Status","Snake_Sex","Habitat_Category","HabitatCategory2","HabitatComplexity","Percent_H20","Overstory","Understory","Behavior","Other_Behavior","Percent_Hidden","Snake_Temp","Substrate_Temp_Shade","Substrate_Temp_Sun","Water_Temp","Burrow_Type","Condition","Position","Skin","Survey_Time","Associated_Snakes","External_Marks","Comments","Designation","GlobalID","Season","Sector_1","Sector_2","Longitude","Latitude","GlobalID_2","Mo","Date","timestamp"
"2182",-81.643423979978,26.043803659062,"PYBI_21","Johnny","1811",2018,"V",435630.9995,2880693,"IB, IE, MH, AF, MB","inactive","Male","disturbed ",NA,NA,NA,NA,"mixed grasses ","basking",NA,80,"28.8",NA,33.1,NA,NA,"healthy",NA,"shedding",NA,"0",NA,NA,NA,"f5a6fa7a-fbe1-4251-b433-2b745b839713","Breeding","N","E",-81.64342087,26.04379894,"{E12093E8-73B2-4BEB-8EF6-E4E6E9E551F4}",1,2018-01-15,"2018-01-15 1811"
"2183",-81.6510923724307,26.0586046664667,"PYBI_32","Argo","1840",2018,"P",434872.0004,2882336,"IB, IE, MH, AF, MB","inactive","Male","disturbed",NA,NA,NA,NA,"ragweed, horticultural waste","not visible",NA,100,NA,NA,NA,NA,"ANTHRO",NA,NA,NA,NA,"0",NA,"in same location",NA,"a90dcfad-bda8-466b-ad0c-d261fcf97e14","Breeding","N","E",-81.65108926,26.05859994,"{53D5606C-8B92-4635-A22E-402DE6F58B36}",1,2018-01-15,"2018-01-15 1840"
"2184",-81.7176699015671,26.0633726367673,"PYBI_38","Barron","1929",2018,"V",428214.9996,2882899,"IB, IE, MH, MB, AF","inactive","Male","disturbed","urban / anthro",2,NA,"palm","anthro debris","mating",NA,0,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,"1",NA,"was mating with BP01-15JAN18; on approach, Barron slithered away quickly, but not before we observed significant bleeding from cloaca and/or hemipenis",NA,"408b5644-fe16-4c0d-b1bf-1d9d81f7a186","Breeding","S","W",-81.71766677,26.06336791,"{7BDF18B4-32A1-4E06-A9B3-F90E83A565E7}",1,2018-01-15,"2018-01-15 1929"
"2185",-81.7288078949733,26.0587209010833,"PYBI_35","Ender","2022",2018,"V",427098.0002,2882389.999,"IB, IE, MH, MB, AF","active","Male","cabbage palm hammock","buttonwood swamp ",NA,NA,"slash pine, cabbage palm ","brazilian pepper, wax myrtle, sawgrass, buttonwood, saw palmetto","resting",NA,60,"28.5",24.5,NA,NA,NA,"healthy","coiled","normal",NA,"0",NA,"coiled around palmetto base",NA,"143978c2-fde4-46bd-bd5b-a23a0b8499f9","Breeding","S","W",-81.72880476,26.05871618,"{240A5CD6-95D0-40A2-9894-AD03BA89A5FD}",1,2018-01-15,"2018-01-15 2022"
"2186",-81.7486638195115,25.9976982959114,"PYBI_28","Shrek","1500",2018,"A",425073.0001,2875643,"IB","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ef5e59e5-7121-453b-8c6b-167b0976ce91","Breeding","S","W",-81.74866068,25.99769359,"{F9827D23-F052-46D2-BD6E-1632E0DEE5C3}",1,2018-01-16,"2018-01-16 1500"
"2187",-81.6562918027842,26.008512802961,"PYBI_39","Mick","1657",2018,"V",434324.0003,2876791,"IB, IE, MH","active","Male","disturbed",NA,1,NA,NA,"weeds","resting",NA,100,"31.3",26.3,33.4,NA,NA,"healthy",NA,"normal",NA,"1",NA,NA,NA,"6f2c066b-8bcd-438a-ad21-a2df44308262","Breeding","S","E",-81.65628869,26.00850809,"{BC5E893F-581E-4F44-AF12-BA0C2E0581A7}",1,2018-01-16,"2018-01-16 1657"
"2188",-81.6409836781416,26.0104415524478,"PYBI_42","Ziggy","1737",2018,"R",435856.9997,2876997,"IB, IE, MH","active","Male","agricultural levee",NA,1,NA,NA,"para","moving",NA,0,NA,NA,NA,NA,"DILLO","healthy",NA,"normal",NA,"0",NA,"with inserted accelerometer as well",NA,"ebadc928-26c6-4ccc-8bf9-98a4442764e3","Breeding","S","E",-81.64098057,26.01043684,"{8655F206-8E21-4EEA-A484-83CFD386A518}",1,2018-01-16,"2018-01-16 1737"
"2189",-81.6540011918847,26.0117015608114,"PYBI_40","Bowie","1756",2018,"V",434554.9998,2877143,"IB, IE, MH","inactive","Male","agricultural levee",NA,1,NA,NA,"para","basking",NA,0,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,"0",NA,"escaped to lower bank under para when spotted",NA,"c4ffca79-7797-47fe-9b03-e65a6a6d0104","Breeding","S","E",-81.65399808,26.01169685,"{562D6D22-83D7-4668-B700-CC3415BC55BC}",1,2018-01-16,"2018-01-16 1756"
"2190",-81.5914806045099,26.0206301871147,"PYBI_34","Ronin","1835",2018,"V",440815.9996,2878102,"IB, IE, MH","active","Male","agricultural retention ",NA,NA,NA,NA,"para","resting",NA,100,NA,NA,NA,NA,NA,"healthy",NA,"dark (preshed)",NA,"0",NA,"stepped on snake, escaped into canal",NA,"aeb611bb-df13-45a3-9392-9868fd93c520","Breeding","N","E",-81.59147751,26.02062547,"{4BCFE89C-B078-4418-BC65-7C06949AEB78}",1,2018-01-16,"2018-01-16 1835"
"2191",-81.717516090167,26.0200414319779,"PYBI_13","Kirkland","1927",2018,"V",428203.9997,2878099.999,"IB, IE, MH","active","Male","mangrove swamp",NA,NA,NA,"red mangrove, buttonwood","myrsine, fern","basking",NA,0,"32.4",24,NA,NA,NA,"healthy","coiled","normal",NA,"0",NA,"looks done shedding",NA,"9fefafae-683b-48da-8c38-50accf96c5dc","Breeding","S","W",-81.71751296,26.02003672,"{25C23BDD-CDFE-42D6-AB73-0E86576E7D14}",1,2018-01-16,"2018-01-16 1927"
"2192",-81.7067322371399,26.014884596518,"PYBI_22","Grendel","2007",2018,"V",429280.0005,2877523,"IB, IE, MH","inactive","Male","mangrove swamp",NA,NA,NA,"red mangrove",NA,"basking",NA,0,NA,NA,NA,NA,NA,"healthy","coiled","normal",NA,"0",NA,"depression under sticks where snake most likely spent the night before",NA,"b1366776-d912-4c3c-b5fc-35e33d2e803f","Breeding","S","W",-81.70672911,26.01487988,"{64A22AB2-2CC9-462F-9C8E-0C0275321D3B}",1,2018-01-16,"2018-01-16 2007"
"2193",-81.5155970511354,25.967654917615,"PYBI_31","Vagus","1656",2018,"V",448386.0002,2872203,"IB, IE, MH","inactive","Male","pine upland / flatwoods",NA,NA,NA,"slash pine, oak, cabbage palm","saw palmetto, fern","basking",NA,0,"25",23.1,25.6,NA,NA,"healthy",NA,"normal",NA,"0",NA,NA,NA,"bd51e3b1-4e5d-41c1-9147-82876509bd09","Breeding",NA,NA,-81.51559398,25.96765021,"{4FFEC136-FADC-4FD3-ADC4-B1BDA677367C}",1,2018-01-17,"2018-01-17 1656"
"2194",-81.665352545285,25.9974283273939,"PYBI_01","Elvis","1948",2018,"B",433411.0004,2875567.999,"IB, IE, MH","inactive","Male","mangrove swamp",NA,NA,NA,"red mangrove, buttonwood ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"went out to find, could not get to",NA,"b5cc654c-0e65-4c71-8d80-5c79f0e9c84a","Breeding","S","E",-81.66534943,25.99742362,"{EE989950-8774-4490-93B2-7CF724FE37E5}",1,2018-01-17,"2018-01-17 1948"
"2195",-81.6305112564323,26.0440953639657,"PYBI_41","Stanley","1640",2018,"T",436923.0003,2880719,"IE","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c8c69f14-e53b-4f83-8be8-16ec82296a81","Breeding","N","E",-81.63050815,26.04409064,"{3EDFCF88-B805-493A-B4B9-A1F0E214AB41}",1,2018-01-18,"2018-01-18 1640"
"2196",-81.6424753094114,26.0439704117396,"PYBI_43","Jimi","1535",2018,"R",435725.9996,2880711,"IB, AF","inactive","Male","disturbed",NA,1,NA,NA,"debris","moving",NA,0,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,NA,NA,"release at capture location",NA,"66c34ffc-a79f-4796-8e0f-21ec4dbfcf66","Breeding","N","E",-81.6424722,26.04396569,"{B61C3D84-5569-424E-B9A8-0AFE8E1B31AB}",1,2018-01-20,"2018-01-20 1535"
"2197",-81.643663569804,26.0437484149477,"PYBI_21","Johnny","1545",2018,"V",435606.9997,2880687,"IB, AF, MS","inactive","Male","disturbed ",NA,NA,NA,NA,"mixed grasses ","resting",NA,90,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,"0",NA,NA,NA,"d9e6e76d-5554-4b22-a510-77216edff63c","Breeding","N","E",-81.64366046,26.04374369,"{C2BE184F-579A-40DA-A902-199C379D70FF}",1,2018-01-20,"2018-01-20 1545"
"2198",-81.6567769130875,26.0076979465826,"PYBI_39","Mick","1645",2018,"P",434274.9995,2876701,"IB, AF, MS","active","Male","disturbed",NA,NA,NA,"brazilian pepper",NA,"not visible",NA,100,NA,NA,NA,NA,"DILLO",NA,NA,NA,NA,"0",NA,NA,NA,"1955f309-fcf8-4b6d-8bd6-4bdfd14b3455","Breeding","S","E",-81.6567738,26.00769323,"{92B3F9B2-5131-4028-BF5D-046FD4479E90}",1,2018-01-20,"2018-01-20 1645"
"2199",-81.7066380183008,26.0658649798415,"PYBI_33","Caesar","1439",2018,"P",429320,2883169,"IB, IE, MH","rogue","Male","disturbed","lake / resevoire ",NA,NA,NA,"rush","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2cc0aeb3-64ce-4dbb-bed1-04de05b75171","Breeding",NA,NA,-81.70663489,26.06586025,"{F04B6A1C-B2A3-438E-83D9-6C17CDA0225E}",1,2018-01-22,"2018-01-22 1439"
"2200",-81.717973252207,26.0622966363274,"PYBI_38","Barron","1509",2018,"P",428183.9997,2882780,"IB, IE, MH","inactive","Male","disturbed","urban / anthro",2,NA,NA,"primrose willow, aquatic vegetation","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2439746b-8684-47f1-ba72-1231edd06890","Breeding","S","W",-81.71797012,26.06229191,"{56C3E229-E4E4-4898-A5E6-2BECEC0505D1}",1,2018-01-22,"2018-01-22 1509"
"2201",-81.7342874665464,26.0605441613288,"PYBI_27","Malcolm","1549",2018,"V",426550.9998,2882595,NA,"active","Male","pine upland / flatwoods",NA,NA,NA,"slash pine","saw palmetto, gallberry","resting",NA,100,NA,NA,NA,NA,"DILLO","healthy","coiled","normal",NA,"0",NA,"1.5 meters into inundated burrow; most likely retreated to burrow at our approach",NA,"8926a5ea-33fd-4684-a7f5-8eb0de2fcd29","Breeding","S","W",-81.73428433,26.06053944,"{C8F0EEE1-4CD6-4F90-BA80-F89AFB911EB6}",1,2018-01-22,"2018-01-22 1549"
"2202",-81.7216653424596,26.0611856785118,"PYBI_35","Ender","1708",2018,"V",427814.0002,2882659,"IB, IE, MH","active","Male","disturbed ",NA,NA,NA,NA,"para","resting",NA,100,NA,NA,35.2,NA,NA,"healthy",NA,"normal",NA,"0",NA,"slithered away at approach",NA,"9648c0f4-95b7-4002-b6eb-def91c8ac1c0","Breeding","S","W",-81.72166221,26.06118095,"{AC05324F-0221-4DF8-AFC5-27D4E9BF83AF}",1,2018-01-22,"2018-01-22 1708"
"2203",-81.6441408996379,26.0451277937891,"PYBI_43","Jimi","1806",2018,"P",435559.9996,2880840,"IB, IE, MH ","inactive","Male","disturbed",NA,2,NA,NA,"dense vines, debris","not visible",NA,100,NA,NA,32.9,NA,NA,NA,NA,NA,NA,"1",NA,"led to capture of BP01-22JAN18",NA,"9bbc012b-2ff9-4b97-92a5-616dd2cdbab8","Breeding","N","E",-81.64413779,26.04512307,"{9E63E2D2-DE50-44BF-8F31-CB80A5045F45}",1,2018-01-22,"2018-01-22 1806"
"2204",-81.6505405721657,26.0582459763244,"PYBI_32","Argo","1840",2018,"V",434926.9999,2882296,"IB, IE, MH","inactive","Male","disturbed",NA,NA,NA,NA,"para, horticultural waste","resting",NA,100,"28.2",NA,36.6,NA,"ANTHRO","healthy","coiled","shedding",NA,"0",NA,"was most likely up in crop circle before we approached, then went under. Possibly breeding with female before; had to dig him out for visual",NA,"a3b312b8-399d-4f23-abc7-cb5ee5456c3a","Breeding","N","E",-81.65053746,26.05824125,"{3BAE65D0-3695-479B-9B8F-1DCFDC229AE0}",1,2018-01-22,"2018-01-22 1840"
"2205",-81.6421375281536,26.0113032643126,"PYBI_42","Ziggy","1923",2018,"T",435741.9999,2877093,"IB, IE, MH","active","Male","agricultural levee",NA,1,NA,NA,"para",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd02b4a3-2650-47f1-9545-ac2ee9d7fa69","Breeding","S","E",-81.64213442,26.01129855,"{8DA2FDF8-3F09-47AA-B02D-F4B023C5FB77}",1,2018-01-22,"2018-01-22 1923"
"2206",-81.6526840614542,26.0120506332718,"PYBI_40","Bowie","1948",2018,"P",434687.0005,2877181,"IB, IE, MH","inactive","Male","agricultural retention",NA,NA,NA,NA,"brazilian pepper debris","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"06d39814-7c75-44c4-a4bb-2946d9500b0a","Breeding","S","E",-81.65268095,26.01204592,"{5F681359-FA74-4FC2-BD1A-6357A6FC0E2B}",1,2018-01-22,"2018-01-22 1948"
"2207",-81.6356461169088,26.0361449769768,"PYBI_30","Tresa","2011",2018,"V",436404.9997,2879840.999,"IB, IE, MH","inactive","Female","agricultural retention",NA,2,NA,NA,"dense para, debris","resting",NA,50,"32.5",30.4,NA,NA,NA,"healthy","coiled","normal",NA,"0",NA,"slithered away upon approach",NA,"f56c55f6-043d-403b-8c90-d3dab1439b93",NA,NA,NA,-81.63564301,26.03614026,"{46EFDF72-EF80-456A-9A83-A664993897E3}",1,2018-01-22,"2018-01-22 2011"
"2208",-81.6562076528313,26.0077547080701,"PYBI_39","Mick","1519",2018,"V",434331.9999,2876707,"IB, IE, MH","active","Male","disturbed","marsh / wet prairie",NA,NA,"willow","spartina","basking",NA,0,"26.1",21.9,NA,NA,NA,"healthy",NA,"normal",NA,"0",NA,"basking on grass pad",NA,"028dce38-94a8-415c-ad6e-fe7de1808591","Breeding","S","E",-81.65620454,26.00774999,"{9C748A03-E219-4D2A-BF2B-F0932818C664}",1,2018-01-24,"2018-01-24 1519"
"2209",-81.7376902752827,25.9876417453052,"PYBI_28","Shrek","1649",2018,"B",426165.0004,2874523,"IB, IE MH","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moved from Cannon to Johnson Island",NA,"8ddf64ea-1c27-4270-9712-5af1fac2775c","Breeding","S","W",-81.73768714,25.98763704,"{451678EE-B472-473F-A26A-FDA8C61CA210}",1,2018-01-24,"2018-01-24 1649"
"2210",-81.716837820804,26.0284782613729,"PYBI_37","Zeppelin","1748",2018,"V",428277.0004,2879034,"IB, IE MH","inactive","Male","scrub",NA,NA,0,"sparse slash pine","scrub oak, saw palmetto","resting",NA,80,"30.3",26.4,NA,NA,NA,"healthy",NA,"normal",NA,"0",NA,NA,NA,"a8c6fb64-6a17-4c1c-9804-3de01bbfe897","Breeding","S","W",-81.71683469,26.02847354,"{B71CF4C4-F318-4289-9AC4-F8D268D62C77}",1,2018-01-24,"2018-01-24 1748"
"2211",-81.7192735108652,26.0165292905139,"PYBI_13","Kirkland","1810",2018,"M",428026.0004,2877711.999,"IB, IE, MH","active","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c759f7dc-173b-4e9a-8663-93298270e67f","Breeding","S","W",-81.71927038,26.01652458,"{5AD7435E-426D-4429-A972-C8D4656F93FA}",1,2018-01-24,"2018-01-24 1810"
"2212",-81.7072404079534,26.0146383170491,"PYBI_22","Grendel","1829",2018,"V",429229.0003,2877496,"IB, IE, MH","inactive","Male","mangrove swamp",NA,NA,NA,"red mangrove",NA,"resting",NA,85,"28",26.2,NA,NA,NA,"healthy",NA,"shedding",NA,"0",NA,"partially cloudy eyes",NA,"20b62961-2be9-4163-b24e-8f9caacff05c","Breeding","S","W",-81.70723728,26.0146336,"{E76DC42E-6DED-4D43-AF56-BFB4E5045E0A}",1,2018-01-24,"2018-01-24 1829"
"2213",-81.6661344752846,25.9978852411282,"PYBI_01","Elvis","1924",2018,"B",433332.9996,2875619,"IB, IE, MH","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seems to still be in same mangrove area",NA,"fc4ddfca-6382-4667-b8ae-b0abd88f0f21","Breeding","S","E",-81.66613136,25.99788053,"{2B20F939-42DB-4A6A-87FA-6DCB781CD23F}",1,2018-01-24,"2018-01-24 1924"
"2214",-81.5469541494789,25.9721630098934,"PYBI_31","Vagus","1957",2018,"T",445249.0001,2872715,"IB, IE, MH","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moved back north",NA,"6b67c277-a119-4b90-ba55-61bbb43b8955","Breeding",NA,NA,-81.54695107,25.9721583,"{B2E35B30-08CE-4721-8264-0B51C066F7E9}",1,2018-01-24,"2018-01-24 1957"
"2215",-81.5895620836771,26.0206831727011,"PYBI_34","Ronin","2020",2018,"T",441007.9999,2878107,"IB, IE, MH","active","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cd83a9bc-3d78-4de9-9fe1-70abbb153fed","Breeding","N","E",-81.58955899,26.02067845,"{87BDDA00-8B8C-407F-87A2-6132AB69FE4E}",1,2018-01-24,"2018-01-24 2020"
"2216",-81.6025116566777,26.012421928967,"PYBI_29","XX","2045",2018,"T",439708.0005,2877198,"IB, IE, MH","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ac233ceb-2927-46a4-95b7-1de2f432a1c3","Breeding","N","E",-81.60250856,26.01241721,"{E83FFFDF-146F-42B9-ACD7-371B45EBC2BC}",1,2018-01-24,"2018-01-24 2045"
"2217",-81.6986386054723,26.0200707094887,"PYBI_44","Bobby Jo","1450",2018,"R",430092.9999,2878093,"IB, IE","active","Male","disturbed","urban / anthro",1,NA,NA,"rubble, grasses","moving",NA,0,NA,NA,NA,NA,NA,"healthy",NA,"shedding",NA,"0",NA,"release after transmitter implant",NA,"368c2362-e454-41ec-9dd6-bbd071eb5415","Breeding","S","E",-81.69863548,26.02006599,"{0F4F39F3-C767-48B7-B39B-620DA58CDB73}",1,2018-01-25,"2018-01-25 1450"
"2218",-81.6457728206187,26.0456080976956,"PYBI_43","Jimi","1545",2018,"P",435397.0001,2880894,"IB, IE, MH","inactive","Male","disturbed",NA,2,NA,NA,"dense vines, debris","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"led to capture of BP01-25JAN18",NA,"44bd072e-3015-4c5e-8937-9aec4e92cc43","Breeding","N","E",-81.64576971,26.04560337,"{F0B1AB1C-449F-4160-9E4B-1C86EBCE779E}",1,2018-01-25,"2018-01-25 1545"
"2219",-81.6444350302866,26.0440790652044,"PYBI_21","Johnny","1618",2018,"P",435530.0002,2880724,"IB, IE","inactive","Male","disturbed",NA,NA,NA,"brazilian pepper","leaf litter","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2a3491e9-d979-4626-83e9-a5033bcea45d","Breeding","N",NA,-81.64443192,26.04407434,"{05ECA587-1387-4156-8C03-F0F8F595E8EC}",1,2018-01-25,"2018-01-25 1618"
"2220",-81.5968452355647,26.0143145475698,"PYBI_29","XX","1716",2018,"V",440275.9998,2877405,"IB, IE","inactive","Male","disturbed",NA,NA,NA,"brazilian pepper",NA,"resting",NA,75,"23.5",22.9,NA,NA,NA,"healthy","outstretched","normal",NA,"0",NA,NA,NA,"a2bf1d9c-4cbc-4858-9aa6-449437d33e4d","Breeding","N","E",-81.59684214,26.01430983,"{2172677B-8F85-4DC2-BCCA-A640D4D5C5B6}",1,2018-01-25,"2018-01-25 1716"
"2221",-81.6312874962986,26.0471890808941,"PYBI_41","Stanley","1748",2018,"V",436846.9998,2881062,"IB, IE","inactive","Male","agricultural levee",NA,3,NA,"dense brazilian pepper",NA,"basking",NA,20,NA,NA,NA,NA,NA,"healthy","outstretched","normal",NA,"0",NA,NA,NA,"1f5a9df5-8015-4067-a1eb-350437e73500","Breeding","N","E",-81.63128439,26.04718436,"{8C23A6AC-AE36-4D76-98E3-D1D059196CBB}",1,2018-01-25,"2018-01-25 1748"
"2222",-81.6471881493872,26.0029645684519,"PYBI_24","Jaeger","1930",2018,"V",435232,2876171.999,"IB, IE","inactive","Male","marsh / wet prairie",NA,1,100,NA,"cattail, leather fern","basking",NA,0,NA,NA,NA,NA,NA,"healthy",NA,"shedding",NA,"1",NA,"most likely with Stella, evidence of basking/mating pad nearby",NA,"253789a2-3f4a-4c27-9260-5d6c6a058611","Breeding","S","E",-81.64718504,26.00295986,"{05A7704D-E30A-4D4B-B2AE-0EE864BEA655}",1,2018-01-25,"2018-01-25 1930"
"2223",-81.6471881493872,26.0029645684519,"PYBI_10","Stella","1930",2018,"P",435232,2876171.999,"IB, IE","inactive","Female","marsh / wet prairie",NA,1,100,NA,"cattail, leather fern","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"likely with Jaeger, evidence of basking/mating pad nearby",NA,"250ffe8b-4a82-4afa-a768-445674493808",NA,NA,NA,-81.64718504,26.00295986,"{D897A9B3-1EF7-475B-B79C-3A3F6DD0C2A5}",1,2018-01-25,"2018-01-25 1930"
"2224",-81.71749056173,26.0634728419076,"PYBI_38","Barron","2014",2018,"P",428232.9998,2882909.999,"IB, IE","inactive","Male","disturbed","urban / anthro",2,NA,"cabbage palm","anthro debris","not visible",NA,100,NA,NA,NA,NA,"NC",NA,NA,NA,NA,"0",NA,NA,NA,"68b1bee7-20d1-4c0d-b91e-09b0bdf87bda","Breeding","S","W",-81.71748743,26.06346812,"{86E1F79E-5876-4DAD-AB95-ADB942235076}",1,2018-01-25,"2018-01-25 2014"
"2225",-81.5902227634481,26.021323045611,"PYBI_34","Ronin","1530",2018,"V",440942.2103,2878178.163,"IB, IE, MH","active","Male","agricultural retention ",NA,NA,NA,NA,"willow, mixed grasses ","resting",NA,100,NA,NA,NA,NA,NA,"healthy",NA,"dark (preshed)",NA,"0",NA,NA,NA,"aed083f0-06a2-496b-af63-a47fe1778132","Breeding","N","E",-81.59021967,26.02131833,"{93A6AB9F-3406-4749-A6C4-63B2FDFB8062}",1,2018-01-29,"2018-01-29 1530"
"2226",-81.604355178122,26.0133623357676,"PYBI_29","XX","1600",2018,"V",439524.0001,2877303,"IB, IE, MH","inactive","Male","agricultural retention",NA,2,NA,"willow","para","resting",NA,100,"25.2",25,NA,NA,NA,"healthy",NA,"normal",NA,"0",NA,"moved away at our approach",NA,"8c44ac75-ce70-42de-87ce-0cbd70143f3f","Breeding","N","E",-81.60435208,26.01335762,"{42031053-1D9A-48A1-8DD3-3E296DAA7207}",1,2018-01-29,"2018-01-29 1600"
"2227",-81.6594525439629,26.0108551163877,"PYBI_39","Mick","1637",2018,"V",434009,2877052,"IB, IE, MH","active","Male","disturbed",NA,NA,NA,"brazilian pepper",NA,"basking",NA,10,"30.2",28.7,NA,NA,NA,"healthy",NA,"normal",NA,"0",NA,NA,NA,"368fdfc6-cecd-4863-8885-6efab32e9d0f","Breeding","S","E",-81.65944943,26.0108504,"{9183E982-3B6F-4A54-80F5-68E9E3CB1575}",1,2018-01-29,"2018-01-29 1637"
"2228",-81.6510050108078,26.0120040265367,"PYBI_40","Bowie","1727",2018,"V",434854.9998,2877175,"IB, IE, MH","inactive","Male","agricultural retention",NA,NA,NA,"willow, brazilian pepper","para","resting",NA,100,"27.4",25.9,NA,NA,NA,"healthy",NA,"normal",NA,"1",NA,"led to sentinel capture (female), was 3m from female",NA,"a8389bb7-b544-4fd1-b8c5-fd6236c6e5e9","Breeding","S","E",-81.6510019,26.01199931,"{3404423B-D66C-4E8B-BDE3-72E4C8436F33}",1,2018-01-29,"2018-01-29 1727"
"2229",-81.6427239383959,26.0107227708285,"PYBI_42","Ziggy","1812",2018,"V",435683.0004,2877029,"IB, IE, MH","active","Male","disturbed ",NA,NA,NA,"brazilian pepper","leaf litter","resting",NA,100,"26",26.9,NA,NA,"NC (sub)","healthy",NA,"normal",NA,"0",NA,"dug him up from 1:15-1:18, was moving away from us during this time",NA,"6cce83c4-290c-4228-b45c-d57681ce8307","Breeding","S","E",-81.64272083,26.01071806,"{5B4E55F0-B890-409C-AD79-F6F4F4A887C3}",1,2018-01-29,"2018-01-29 1812"
"2230",-81.6986386054723,26.0200707094887,"PYBI_44","Bobby Jo","1936",2018,"P",430092.9999,2878093,"IB, IE, MH","active","Male","disturbed","urban / anthro",1,NA,NA,"rubble, grasses","not visible",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"2688d69a-e5b4-4520-9b94-96da9e4a5cc5","Breeding","S","E",-81.69863548,26.02006599,"{3DABCA77-7F10-48F6-AF3A-C3B00D9EED80}",1,2018-01-29,"2018-01-29 1936"
"2231",-81.7129905490209,26.0202895699031,"PYBI_13","Kirkland","2000",2018,"V",428657.0002,2878125,"IB, IE, MH","active","Male","scrub",NA,NA,0,NA,"palmetto, gallberry","resting",NA,100,NA,NA,NA,NA,"GOTO, active","healthy","coiled","normal",NA,"0",NA,"2m into burrow, tortoise closer to the entrance",NA,"3644d35e-2bcc-4936-bc24-1ad029b1e098","Breeding","S","W",-81.71298742,26.02028485,"{6A22233B-1808-4774-85BC-75459A6DF37F}",1,2018-01-29,"2018-01-29 2000"
"2232",-81.7123525891553,26.0139360111442,"PYBI_37","Zeppelin","2015",2018,"V",428717.0002,2877421,"IB, IE, MH","inactive","Male","mangrove swamp",NA,NA,NA,"red mangrove",NA,"moving",NA,80,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,"0",NA,"disturbed, swam to deeper water when we approached",NA,"ef68f3db-9cd7-44f1-83b6-749ed41a3189","Breeding","S","W",-81.71234946,26.0139313,"{8C8108C6-EEEA-4E1D-B428-4548DCACFF3B}",1,2018-01-29,"2018-01-29 2015"
"2233",-81.7088034683468,26.0136645142212,"PYBI_22","Grendel","2030",2018,"V",429071.9997,2877389,"IB, IE, MH","inactive","Male","scrub",NA,NA,0,NA,"scrub oak, saw palmetto, gallberry","basking",NA,70,NA,NA,NA,NA,NA,"healthy",NA,"normal",NA,"0",NA,"slithered away at our approach into burrow he was found in last time",NA,"d381edce-828c-4486-bb62-3904a887c1c7","Breeding","S","W",-81.70880034,26.0136598,"{1C6850EF-7EF9-46BF-B9E0-F114CE2339BC}",1,2018-01-29,"2018-01-29 2030"
"2234",-81.6428639983741,26.001575261453,"PYBI_24","Jaeger","1700",2018,"A",435664.0001,2876016,"IB","inactive","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0162da3c-e8e1-4274-bf7e-d2606b1e3fd8","Breeding","S","E",-81.64286089,26.00157055,"{91113D11-9D6E-4B88-801E-BC284067E21F}",1,2018-01-30,"2018-01-30 1700"
